Human ID,Mouse ID
ENSG00000120949,ENSMUSG00000056592
ENSG00000181649,ENSMUSG00000028614
ENSG00000162592,ENSMUSG00000078504
ENSG00000177606,ENSMUSG00000057378
ENSG00000163093,ENSMUSG00000029321
ENSG00000030419,ENSMUSG00000056999
ENSG00000130827,ENSMUSG00000000711
ENSG00000109063,ENSMUSG00000029275
ENSG00000188938,ENSMUSG00000094777
ENSG00000148153,ENSMUSG00000036602
ENSG00000111012,ENSMUSG00000005470
ENSG00000196171,ENSMUSG00000022781
ENSG00000160185,ENSMUSG00000091987
ENSG00000233670,ENSMUSG00000028651
ENSG00000101161,ENSMUSG00000034037
ENSG00000167987,ENSMUSG00000046410
ENSG00000127124,ENSMUSG00000030835
ENSG00000117834,ENSMUSG00000044496
ENSG00000196421,ENSMUSG00000048226
ENSG00000243317,ENSMUSG00000075073
ENSG00000244682,ENSMUSG00000035773
ENSG00000170920,ENSMUSG00000024173
ENSG00000102007,ENSMUSG00000044951
ENSG00000198010,ENSMUSG00000042834
ENSG00000249222,ENSMUSG00000043036
ENSG00000179133,ENSMUSG00000038615
ENSG00000169248,ENSMUSG00000032126
ENSG00000113302,ENSMUSG00000035824
ENSG00000141753,ENSMUSG00000026932
ENSG00000169955,ENSMUSG00000027300
ENSG00000107077,ENSMUSG00000027520
ENSG00000148229,ENSMUSG00000059562
ENSG00000112473,ENSMUSG00000067767
ENSG00000163534,ENSMUSG00000024976
ENSG00000137812,ENSMUSG00000020811
ENSG00000134644,ENSMUSG00000045336
ENSG00000087302,ENSMUSG00000099894
ENSG00000157933,ENSMUSG00000034177
ENSG00000167916,ENSMUSG00000024878
ENSG00000173641,ENSMUSG00000022902
ENSG00000205085,ENSMUSG00000067336
ENSG00000099721,ENSMUSG00000033773
ENSG00000150630,ENSMUSG00000047507
ENSG00000175398,ENSMUSG00000031865
ENSG00000085662,ENSMUSG00000045996
ENSG00000134827,ENSMUSG00000007833
ENSG00000071203,ENSMUSG00000035367
ENSG00000254087,ENSMUSG00000070360
ENSG00000167768,ENSMUSG00000075218
ENSG00000157869,ENSMUSG00000028551
ENSG00000235162,ENSMUSG00000000690
ENSG00000166863,ENSMUSG00000050134
ENSG00000188529,ENSMUSG00000061360
ENSG00000172771,ENSMUSG00000042766
ENSG00000054983,ENSMUSG00000031144
ENSG00000111229,ENSMUSG00000010066
ENSG00000137274,ENSMUSG00000022353
ENSG00000185379,ENSMUSG00000027845
ENSG00000117410,ENSMUSG00000010797
ENSG00000164325,ENSMUSG00000027583
ENSG00000187080,ENSMUSG00000037573
ENSG00000243335,ENSMUSG00000006998
ENSG00000065054,ENSMUSG00000101396
ENSG00000138081,ENSMUSG00000020932
ENSG00000272047,ENSMUSG00000020681
ENSG00000143512,ENSMUSG00000056436
ENSG00000277893,ENSMUSG00000020358
ENSG00000119969,ENSMUSG00000035781
ENSG00000138684,ENSMUSG00000047824
ENSG00000163938,ENSMUSG00000019775
ENSG00000214212,ENSMUSG00000049741
ENSG00000198961,ENSMUSG00000038498
ENSG00000105383,ENSMUSG00000060742
ENSG00000088992,ENSMUSG00000037686
ENSG00000118655,ENSMUSG00000020541
ENSG00000149743,ENSMUSG00000045268
ENSG00000099960,ENSMUSG00000053411
ENSG00000106565,ENSMUSG00000044441
ENSG00000160233,ENSMUSG00000020374
ENSG00000084733,ENSMUSG00000055971
ENSG00000082641,ENSMUSG00000056912
ENSG00000186675,ENSMUSG00000020873
ENSG00000185963,ENSMUSG00000022389
ENSG00000166090,ENSMUSG00000079104
ENSG00000123243,ENSMUSG00000020018
ENSG00000237247,ENSMUSG00000026853
ENSG00000217236,ENSMUSG00000021215
ENSG00000181322,ENSMUSG00000094504
ENSG00000183196,ENSMUSG00000040017
ENSG00000151779,ENSMUSG00000019856
ENSG00000196476,ENSMUSG00000030499
ENSG00000175513,ENSMUSG00000068614
ENSG00000186732,ENSMUSG00000059205
ENSG00000113088,ENSMUSG00000031354
ENSG00000163393,ENSMUSG00000002617
ENSG00000111843,ENSMUSG00000031848
ENSG00000089057,ENSMUSG00000048377
ENSG00000197776,ENSMUSG00000043153
ENSG00000101365,ENSMUSG00000017943
ENSG00000113360,ENSMUSG00000008540
ENSG00000177994,ENSMUSG00000074417
ENSG00000169903,ENSMUSG00000029804
ENSG00000261272,ENSMUSG00000038670
ENSG00000007350,ENSMUSG00000012042
ENSG00000157551,ENSMUSG00000072930
ENSG00000105647,ENSMUSG00000028890
ENSG00000139178,ENSMUSG00000052525
ENSG00000147202,ENSMUSG00000036112
ENSG00000115998,ENSMUSG00000020211
ENSG00000188785,ENSMUSG00000059811
ENSG00000188033,ENSMUSG00000036686
ENSG00000292338,ENSMUSG00000035397
ENSG00000159348,ENSMUSG00000018286
ENSG00000177685,ENSMUSG00000075012
ENSG00000188730,ENSMUSG00000019916
ENSG00000105497,ENSMUSG00000032301
ENSG00000145681,ENSMUSG00000053624
ENSG00000066739,ENSMUSG00000024734
ENSG00000085415,ENSMUSG00000075702
ENSG00000180900,ENSMUSG00000032358
ENSG00000102032,ENSMUSG00000079263
ENSG00000124635,ENSMUSG00000022018
ENSG00000135248,ENSMUSG00000035592
ENSG00000088899,ENSMUSG00000043671
ENSG00000163638,ENSMUSG00000031938
ENSG00000176783,ENSMUSG00000032528
ENSG00000178440,ENSMUSG00000032556
ENSG00000184384,ENSMUSG00000025389
ENSG00000173578,ENSMUSG00000108908
ENSG00000151778,ENSMUSG00000020303
ENSG00000185955,ENSMUSG00000070526
ENSG00000138617,ENSMUSG00000026620
ENSG00000255804,ENSMUSG00000038622
ENSG00000096070,ENSMUSG00000050945
ENSG00000008516,ENSMUSG00000032103
ENSG00000136490,ENSMUSG00000024776
ENSG00000217555,ENSMUSG00000057801
ENSG00000138613,ENSMUSG00000057969
ENSG00000111897,ENSMUSG00000029282
ENSG00000054796,ENSMUSG00000041669
ENSG00000182287,ENSMUSG00000056267
ENSG00000283594,ENSMUSG00000022032
ENSG00000176428,ENSMUSG00000020290
ENSG00000170465,ENSMUSG00000070529
ENSG00000164683,ENSMUSG00000037369
ENSG00000137033,ENSMUSG00000051984
ENSG00000177108,ENSMUSG00000078255
ENSG00000225180,ENSMUSG00000056648
ENSG00000165169,ENSMUSG00000047446
ENSG00000197769,ENSMUSG00000053716
ENSG00000164047,ENSMUSG00000026656
ENSG00000263513,ENSMUSG00000060673
ENSG00000176595,ENSMUSG00000086158
ENSG00000197329,ENSMUSG00000004558
ENSG00000163918,ENSMUSG00000021400
ENSG00000158639,ENSMUSG00000044220
ENSG00000102384,ENSMUSG00000025333
ENSG00000169071,ENSMUSG00000091174
ENSG00000138439,ENSMUSG00000059898
ENSG00000269226,ENSMUSG00000042215
ENSG00000170180,ENSMUSG00000021973
ENSG00000242019,ENSMUSG00000031273
ENSG00000138709,ENSMUSG00000018459
ENSG00000184261,ENSMUSG00000057723
ENSG00000149596,ENSMUSG00000087376
ENSG00000163930,ENSMUSG00000028688
ENSG00000147421,ENSMUSG00000028443
ENSG00000164296,ENSMUSG00000041380
ENSG00000148704,ENSMUSG00000046841
ENSG00000164266,ENSMUSG00000029869
ENSG00000024048,ENSMUSG00000055373
ENSG00000187808,ENSMUSG00000033949
ENSG00000129691,ENSMUSG00000092558
ENSG00000110318,ENSMUSG00000075074
ENSG00000117419,ENSMUSG00000034245
ENSG00000277224,ENSMUSG00000038156
ENSG00000260802,ENSMUSG00000071519
ENSG00000165494,ENSMUSG00000033446
ENSG00000158113,ENSMUSG00000020454
ENSG00000172487,ENSMUSG00000006567
ENSG00000110844,ENSMUSG00000041870
ENSG00000165828,ENSMUSG00000041737
ENSG00000166211,ENSMUSG00000014547
ENSG00000198483,ENSMUSG00000047749
ENSG00000090402,ENSMUSG00000094370
ENSG00000143632,ENSMUSG00000109511
ENSG00000177425,ENSMUSG00000038722
ENSG00000117650,ENSMUSG00000069823
ENSG00000168828,ENSMUSG00000057551
ENSG00000196284,ENSMUSG00000020821
ENSG00000161010,ENSMUSG00000033826
ENSG00000185104,ENSMUSG00000052253
ENSG00000120318,ENSMUSG00000046338
ENSG00000222009,ENSMUSG00000012520
ENSG00000172421,ENSMUSG00000033857
ENSG00000185345,ENSMUSG00000071172
ENSG00000171700,ENSMUSG00000028270
ENSG00000170498,ENSMUSG00000026407
ENSG00000124818,ENSMUSG00000024680
ENSG00000181518,ENSMUSG00000029223
ENSG00000197576,ENSMUSG00000032577
ENSG00000176890,ENSMUSG00000032098
ENSG00000255408,ENSMUSG00000030963
ENSG00000141524,ENSMUSG00000000560
ENSG00000170468,ENSMUSG00000045140
ENSG00000187609,ENSMUSG00000022913
ENSG00000164609,ENSMUSG00000020988
ENSG00000175455,ENSMUSG00000056973
ENSG00000145321,ENSMUSG00000054737
ENSG00000137731,ENSMUSG00000002812
ENSG00000100711,ENSMUSG00000022010
ENSG00000185823,ENSMUSG00000019295
ENSG00000196503,ENSMUSG00000036103
ENSG00000095906,ENSMUSG00000029009
ENSG00000197408,ENSMUSG00000068879
ENSG00000105967,ENSMUSG00000025860
ENSG00000205835,ENSMUSG00000089728
ENSG00000228486,ENSMUSG00000047298
ENSG00000101098,ENSMUSG00000008763
ENSG00000126838,ENSMUSG00000035439
ENSG00000130748,ENSMUSG00000079450
ENSG00000168795,ENSMUSG00000041849
ENSG00000124812,ENSMUSG00000079184
ENSG00000005981,ENSMUSG00000020814
ENSG00000253506,ENSMUSG00000023089
ENSG00000164830,ENSMUSG00000000247
ENSG00000206047,ENSMUSG00000078240
ENSG00000004864,ENSMUSG00000054404
ENSG00000157985,ENSMUSG00000029843
ENSG00000168237,ENSMUSG00000031358
ENSG00000083807,ENSMUSG00000040148
ENSG00000164985,ENSMUSG00000083282
ENSG00000183049,ENSMUSG00000022487
ENSG00000146282,ENSMUSG00000036197
ENSG00000183291,ENSMUSG00000014232
ENSG00000141404,ENSMUSG00000026478
ENSG00000079482,ENSMUSG00000028017
ENSG00000178386,ENSMUSG00000025812
ENSG00000143450,ENSMUSG00000032584
ENSG00000179603,ENSMUSG00000091474
ENSG00000167815,ENSMUSG00000022024
ENSG00000179454,ENSMUSG00000026688
ENSG00000126785,ENSMUSG00000036478
ENSG00000124253,ENSMUSG00000022142
ENSG00000151327,ENSMUSG00000089669
ENSG00000110900,ENSMUSG00000039105
ENSG00000197238,ENSMUSG00000039473
ENSG00000123411,ENSMUSG00000058499
ENSG00000135241,ENSMUSG00000046210
ENSG00000166681,ENSMUSG00000025527
ENSG00000186105,ENSMUSG00000024858
ENSG00000032389,ENSMUSG00000031452
ENSG00000185885,ENSMUSG00000034471
ENSG00000186115,ENSMUSG00000095724
ENSG00000088986,ENSMUSG00000048039
ENSG00000183598,ENSMUSG00000069520
ENSG00000172215,ENSMUSG00000000301
ENSG00000266826,ENSMUSG00000054759
ENSG00000135744,ENSMUSG00000032503
ENSG00000189339,ENSMUSG00000079402
ENSG00000187758,ENSMUSG00000024927
ENSG00000124508,ENSMUSG00000025354
ENSG00000160323,ENSMUSG00000034968
ENSG00000227729,ENSMUSG00000042797
ENSG00000157617,ENSMUSG00000004846
ENSG00000196419,ENSMUSG00000039187
ENSG00000235863,ENSMUSG00000022960
ENSG00000077684,ENSMUSG00000040592
ENSG00000203705,ENSMUSG00000064302
ENSG00000145996,ENSMUSG00000028680
ENSG00000197465,ENSMUSG00000030225
ENSG00000197375,ENSMUSG00000027820
ENSG00000196890,ENSMUSG00000063354
ENSG00000228253,ENSMUSG00000016206
ENSG00000181803,ENSMUSG00000027624
ENSG00000149968,ENSMUSG00000038641
ENSG00000145850,ENSMUSG00000058183
ENSG00000130052,ENSMUSG00000035458
ENSG00000196705,ENSMUSG00000028882
ENSG00000152208,ENSMUSG00000055725
ENSG00000155890,ENSMUSG00000074513
ENSG00000114054,ENSMUSG00000036599
ENSG00000198947,ENSMUSG00000029916
ENSG00000163106,ENSMUSG00000085079
ENSG00000150316,ENSMUSG00000059834
ENSG00000196436,ENSMUSG00000003360
ENSG00000163362,ENSMUSG00000043102
ENSG00000102931,ENSMUSG00000095493
ENSG00000177992,ENSMUSG00000044167
ENSG00000169762,ENSMUSG00000056959
ENSG00000205683,ENSMUSG00000026110
ENSG00000151689,ENSMUSG00000095961
ENSG00000143418,ENSMUSG00000024050
ENSG00000181754,ENSMUSG00000048779
ENSG00000138769,ENSMUSG00000040018
ENSG00000105722,ENSMUSG00000024694
ENSG00000205022,ENSMUSG00000042594
ENSG00000079337,ENSMUSG00000022472
ENSG00000153157,ENSMUSG00000041762
ENSG00000116288,ENSMUSG00000096153
ENSG00000178623,ENSMUSG00000064115
ENSG00000161594,ENSMUSG00000028927
ENSG00000136143,ENSMUSG00000017724
ENSG00000138483,ENSMUSG00000060613
ENSG00000106477,ENSMUSG00000027446
ENSG00000112210,ENSMUSG00000027628
ENSG00000284465,ENSMUSG00000020546
ENSG00000204272,ENSMUSG00000054640
ENSG00000184144,ENSMUSG00000025408
ENSG00000148288,ENSMUSG00000001228
ENSG00000100483,ENSMUSG00000071540
ENSG00000204406,ENSMUSG00000048155
ENSG00000158234,ENSMUSG00000060170
ENSG00000179058,ENSMUSG00000032375
ENSG00000103264,ENSMUSG00000039196
ENSG00000109084,ENSMUSG00000039167
ENSG00000132128,ENSMUSG00000022388
ENSG00000089012,ENSMUSG00000030751
ENSG00000117394,ENSMUSG00000034266
ENSG00000213512,ENSMUSG00000042448
ENSG00000116985,ENSMUSG00000093938
ENSG00000189169,ENSMUSG00000035032
ENSG00000105708,ENSMUSG00000035901
ENSG00000205445,ENSMUSG00000058976
ENSG00000056277,ENSMUSG00000072494
ENSG00000114487,ENSMUSG00000090961
ENSG00000105519,ENSMUSG00000020102
ENSG00000197566,ENSMUSG00000028777
ENSG00000101638,ENSMUSG00000056602
ENSG00000227717,ENSMUSG00000041939
ENSG00000107960,ENSMUSG00000040296
ENSG00000169894,ENSMUSG00000017778
ENSG00000152413,ENSMUSG00000026271
ENSG00000184389,ENSMUSG00000060084
ENSG00000291317,ENSMUSG00000026416
ENSG00000204020,ENSMUSG00000080713
ENSG00000189091,ENSMUSG00000016493
ENSG00000180329,ENSMUSG00000091183
ENSG00000122965,ENSMUSG00000051041
ENSG00000196266,ENSMUSG00000071528
ENSG00000276023,ENSMUSG00000005506
ENSG00000134901,ENSMUSG00000036968
ENSG00000075945,ENSMUSG00000073733
ENSG00000184281,ENSMUSG00000026869
ENSG00000145384,ENSMUSG00000027965
ENSG00000120658,ENSMUSG00000062410
ENSG00000135838,ENSMUSG00000006010
ENSG00000283428,ENSMUSG00000045930
ENSG00000116001,ENSMUSG00000051076
ENSG00000062716,ENSMUSG00000069582
ENSG00000128652,ENSMUSG00000047990
ENSG00000111206,ENSMUSG00000001089
ENSG00000248385,ENSMUSG00000044430
ENSG00000065970,ENSMUSG00000045427
ENSG00000172199,ENSMUSG00000050288
ENSG00000274764,ENSMUSG00000029178
ENSG00000213533,ENSMUSG00000026175
ENSG00000113851,ENSMUSG00000109520
ENSG00000144681,ENSMUSG00000051669
ENSG00000150667,ENSMUSG00000005672
ENSG00000222028,ENSMUSG00000034285
ENSG00000275074,ENSMUSG00000056493
ENSG00000169083,ENSMUSG00000061315
ENSG00000166181,ENSMUSG00000031429
ENSG00000163870,ENSMUSG00000035191
ENSG00000165059,ENSMUSG00000024855
ENSG00000204140,ENSMUSG00000032411
ENSG00000019991,ENSMUSG00000045822
ENSG00000184923,ENSMUSG00000090942
ENSG00000184845,ENSMUSG00000070427
ENSG00000116704,ENSMUSG00000050251
ENSG00000205542,ENSMUSG00000046668
ENSG00000215114,ENSMUSG00000024870
ENSG00000131669,ENSMUSG00000022579
ENSG00000023697,ENSMUSG00000034445
ENSG00000156970,ENSMUSG00000028782
ENSG00000124160,ENSMUSG00000031845
ENSG00000101452,ENSMUSG00000073460
ENSG00000102974,ENSMUSG00000015478
ENSG00000213023,ENSMUSG00000028078
ENSG00000128849,ENSMUSG00000045658
ENSG00000186509,ENSMUSG00000024851
ENSG00000119125,ENSMUSG00000022403
ENSG00000163689,ENSMUSG00000031993
ENSG00000205922,ENSMUSG00000037808
ENSG00000203867,ENSMUSG00000073197
ENSG00000120278,ENSMUSG00000062105
ENSG00000149313,ENSMUSG00000041915
ENSG00000138311,ENSMUSG00000078510
ENSG00000171365,ENSMUSG00000022553
ENSG00000169189,ENSMUSG00000041624
ENSG00000113595,ENSMUSG00000000078
ENSG00000175084,ENSMUSG00000058287
ENSG00000100949,ENSMUSG00000024271
ENSG00000169371,ENSMUSG00000017677
ENSG00000146083,ENSMUSG00000028082
ENSG00000048140,ENSMUSG00000046942
ENSG00000197045,ENSMUSG00000062328
ENSG00000150787,ENSMUSG00000026828
ENSG00000166960,ENSMUSG00000032481
ENSG00000137193,ENSMUSG00000036815
ENSG00000112232,ENSMUSG00000079800
ENSG00000144597,ENSMUSG00000037849
ENSG00000134107,ENSMUSG00000069132
ENSG00000158201,ENSMUSG00000078546
ENSG00000136816,ENSMUSG00000050069
ENSG00000091592,ENSMUSG00000101337
ENSG00000116747,ENSMUSG00000024941
ENSG00000106541,ENSMUSG00000072778
ENSG00000182108,ENSMUSG00000033033
ENSG00000139719,ENSMUSG00000070697
ENSG00000137802,ENSMUSG00000038037
ENSG00000128739,ENSMUSG00000049806
ENSG00000197046,ENSMUSG00000035062
ENSG00000103248,ENSMUSG00000070713
ENSG00000101811,ENSMUSG00000024350
ENSG00000005810,ENSMUSG00000085684
ENSG00000188994,ENSMUSG00000021548
ENSG00000162365,ENSMUSG00000010277
ENSG00000184530,ENSMUSG00000042909
ENSG00000132017,ENSMUSG00000037762
ENSG00000205221,ENSMUSG00000054400
ENSG00000214160,ENSMUSG00000004748
ENSG00000139574,ENSMUSG00000021418
ENSG00000010295,ENSMUSG00000017453
ENSG00000248109,ENSMUSG00000027227
ENSG00000172288,ENSMUSG00000039278
ENSG00000251369,ENSMUSG00000050505
ENSG00000125148,ENSMUSG00000022507
ENSG00000115524,ENSMUSG00000060586
ENSG00000179636,ENSMUSG00000038690
ENSG00000183921,ENSMUSG00000039904
ENSG00000105609,ENSMUSG00000028565
ENSG00000010318,ENSMUSG00000043932
ENSG00000198346,ENSMUSG00000021396
ENSG00000112312,ENSMUSG00000048450
ENSG00000153395,ENSMUSG00000067231
ENSG00000153789,ENSMUSG00000048175
ENSG00000107890,ENSMUSG00000035443
ENSG00000214510,ENSMUSG00000045684
ENSG00000198585,ENSMUSG00000080751
ENSG00000244395,ENSMUSG00000001542
ENSG00000100565,ENSMUSG00000020848
ENSG00000144647,ENSMUSG00000054083
ENSG00000112972,ENSMUSG00000042569
ENSG00000109618,ENSMUSG00000028332
ENSG00000203756,ENSMUSG00000022673
ENSG00000232859,ENSMUSG00000045291
ENSG00000139304,ENSMUSG00000044433
ENSG00000164024,ENSMUSG00000095125
ENSG00000184271,ENSMUSG00000037649
ENSG00000105675,ENSMUSG00000075093
ENSG00000146350,ENSMUSG00000035891
ENSG00000137496,ENSMUSG00000039976
ENSG00000104921,ENSMUSG00000051346
ENSG00000147133,ENSMUSG00000069237
ENSG00000171792,ENSMUSG00000029319
ENSG00000109851,ENSMUSG00000091345
ENSG00000176435,ENSMUSG00000100505
ENSG00000250821,ENSMUSG00000026842
ENSG00000197771,ENSMUSG00000034452
ENSG00000103423,ENSMUSG00000078080
ENSG00000166140,ENSMUSG00000042473
ENSG00000212916,ENSMUSG00000015968
ENSG00000198535,ENSMUSG00000104063
ENSG00000197938,ENSMUSG00000022483
ENSG00000196383,ENSMUSG00000026664
ENSG00000184937,ENSMUSG00000025381
ENSG00000181929,ENSMUSG00000036672
ENSG00000226023,ENSMUSG00000000056
ENSG00000143183,ENSMUSG00000046718
ENSG00000176532,ENSMUSG00000042396
ENSG00000124939,ENSMUSG00000050824
ENSG00000158485,ENSMUSG00000069456
ENSG00000213398,ENSMUSG00000021692
ENSG00000181867,ENSMUSG00000050071
ENSG00000136854,ENSMUSG00000022155
ENSG00000234906,ENSMUSG00000096002
ENSG00000063854,ENSMUSG00000066191
ENSG00000122691,ENSMUSG00000057246
ENSG00000221843,ENSMUSG00000055717
ENSG00000167257,ENSMUSG00000040483
ENSG00000198400,ENSMUSG00000069309
ENSG00000168959,ENSMUSG00000032513
ENSG00000088038,ENSMUSG00000094422
ENSG00000116679,ENSMUSG00000036606
ENSG00000213139,ENSMUSG00000001670
ENSG00000186335,ENSMUSG00000024319
ENSG00000198785,ENSMUSG00000023938
ENSG00000253309,ENSMUSG00000074595
ENSG00000120699,ENSMUSG00000034220
ENSG00000197766,ENSMUSG00000051444
ENSG00000006740,ENSMUSG00000027465
ENSG00000105819,ENSMUSG00000022209
ENSG00000179163,ENSMUSG00000061311
ENSG00000072506,ENSMUSG00000024370
ENSG00000117020,ENSMUSG00000031077
ENSG00000130702,ENSMUSG00000075028
ENSG00000165661,ENSMUSG00000044664
ENSG00000288460,ENSMUSG00000037627
ENSG00000253251,ENSMUSG00000001082
ENSG00000213760,ENSMUSG00000024154
ENSG00000169258,ENSMUSG00000032925
ENSG00000176542,ENSMUSG00000063011
ENSG00000069018,ENSMUSG00000027351
ENSG00000188186,ENSMUSG00000040818
ENSG00000104899,ENSMUSG00000020674
ENSG00000205642,ENSMUSG00000073924
ENSG00000177556,ENSMUSG00000041995
ENSG00000175265,ENSMUSG00000051095
ENSG00000175203,ENSMUSG00000032226
ENSG00000103647,ENSMUSG00000019179
ENSG00000120705,ENSMUSG00000007877
ENSG00000197479,ENSMUSG00000048379
ENSG00000213246,ENSMUSG00000026208
ENSG00000133111,ENSMUSG00000069441
ENSG00000172273,ENSMUSG00000037475
ENSG00000088367,ENSMUSG00000108367
ENSG00000105011,ENSMUSG00000068479
ENSG00000115361,ENSMUSG00000078552
ENSG00000105341,ENSMUSG00000028845
ENSG00000182568,ENSMUSG00000027207
ENSG00000196260,ENSMUSG00000070616
ENSG00000215193,ENSMUSG00000030084
ENSG00000204922,ENSMUSG00000025077
ENSG00000166143,ENSMUSG00000028291
ENSG00000174990,ENSMUSG00000059410
ENSG00000079462,ENSMUSG00000057691
ENSG00000214530,ENSMUSG00000069258
ENSG00000233701,ENSMUSG00000061518
ENSG00000135447,ENSMUSG00000026361
ENSG00000027847,ENSMUSG00000096152
ENSG00000168159,ENSMUSG00000084782
ENSG00000113430,ENSMUSG00000073977
ENSG00000084093,ENSMUSG00000097638
ENSG00000174007,ENSMUSG00000047861
ENSG00000181904,ENSMUSG00000058550
ENSG00000108381,ENSMUSG00000039680
ENSG00000189433,ENSMUSG00000047977
ENSG00000057608,ENSMUSG00000039620
ENSG00000196611,ENSMUSG00000028850
ENSG00000171495,ENSMUSG00000027499
ENSG00000164167,ENSMUSG00000031146
ENSG00000212724,ENSMUSG00000026668
ENSG00000269313,ENSMUSG00000020671
ENSG00000006125,ENSMUSG00000030468
ENSG00000106853,ENSMUSG00000038546
ENSG00000175868,ENSMUSG00000046679
ENSG00000138162,ENSMUSG00000021340
ENSG00000167281,ENSMUSG00000019039
ENSG00000185432,ENSMUSG00000094728
ENSG00000166920,ENSMUSG00000062901
ENSG00000203785,ENSMUSG00000020935
ENSG00000159579,ENSMUSG00000026377
ENSG00000111404,ENSMUSG00000015759
ENSG00000166557,ENSMUSG00000047003
ENSG00000138798,ENSMUSG00000036446
ENSG00000147533,ENSMUSG00000062861
ENSG00000197912,ENSMUSG00000024483
ENSG00000130303,ENSMUSG00000054723
ENSG00000149929,ENSMUSG00000019832
ENSG00000243749,ENSMUSG00000026700
ENSG00000151135,ENSMUSG00000005501
ENSG00000182103,ENSMUSG00000050860
ENSG00000135272,ENSMUSG00000062564
ENSG00000156042,ENSMUSG00000049168
ENSG00000155256,ENSMUSG00000072258
ENSG00000149474,ENSMUSG00000001995
ENSG00000004700,ENSMUSG00000039463
ENSG00000174450,ENSMUSG00000068184
ENSG00000131061,ENSMUSG00000006307
ENSG00000155304,ENSMUSG00000066154
ENSG00000162078,ENSMUSG00000026017
ENSG00000067445,ENSMUSG00000030822
ENSG00000167996,ENSMUSG00000019564
ENSG00000124831,ENSMUSG00000038517
ENSG00000135577,ENSMUSG00000071178
ENSG00000099769,ENSMUSG00000032487
ENSG00000139910,ENSMUSG00000079722
ENSG00000218305,ENSMUSG00000038300
ENSG00000137218,ENSMUSG00000068732
ENSG00000123329,ENSMUSG00000000982
ENSG00000142002,ENSMUSG00000078354
ENSG00000112599,ENSMUSG00000041426
ENSG00000107147,ENSMUSG00000053093
ENSG00000118276,ENSMUSG00000005936
ENSG00000138061,ENSMUSG00000034566
ENSG00000123836,ENSMUSG00000023473
ENSG00000185013,ENSMUSG00000034416
ENSG00000205744,ENSMUSG00000027597
ENSG00000115257,ENSMUSG00000031167
ENSG00000100726,ENSMUSG00000043557
ENSG00000038210,ENSMUSG00000033253
ENSG00000139410,ENSMUSG00000021904
ENSG00000179071,ENSMUSG00000020323
ENSG00000130811,ENSMUSG00000037408
ENSG00000140263,ENSMUSG00000043131
ENSG00000182533,ENSMUSG00000015224
ENSG00000089818,ENSMUSG00000033102
ENSG00000121417,ENSMUSG00000044249
ENSG00000180574,ENSMUSG00000047844
ENSG00000178074,ENSMUSG00000043572
ENSG00000124172,ENSMUSG00000067274
ENSG00000131100,ENSMUSG00000056995
ENSG00000099338,ENSMUSG00000070873
ENSG00000272899,ENSMUSG00000030083
ENSG00000166105,ENSMUSG00000052549
ENSG00000006282,ENSMUSG00000032366
ENSG00000165325,ENSMUSG00000008976
ENSG00000171451,ENSMUSG00000017550
ENSG00000175093,ENSMUSG00000027713
ENSG00000171612,ENSMUSG00000034098
ENSG00000124232,ENSMUSG00000047714
ENSG00000182107,ENSMUSG00000004842
ENSG00000157181,ENSMUSG00000040935
ENSG00000128313,ENSMUSG00000095567
ENSG00000115602,ENSMUSG00000044533
ENSG00000162645,ENSMUSG00000016763
ENSG00000136167,ENSMUSG00000003808
ENSG00000184840,ENSMUSG00000027944
